            Zeit	 pressure_Vacuum
               s	            mbar
     2054.730000	      867.052673
     2054.735000	      867.082520
     2054.740000	      866.815247
     2054.745000	      866.975708
     2054.750000	      867.079102
     2054.755000	      867.064087
     2054.760000	      867.039551
     2054.765000	      866.853027
     2054.770000	      866.949341
     2054.775000	      866.925537
     2054.780000	      866.997498
     2054.785000	      867.089050
     2054.790000	      866.859070
     2054.795000	      867.048645
     2054.800000	      867.050720
     2054.805000	      866.938049
     2054.810000	      867.034668
     2054.815000	      866.981995
     2054.820000	      867.007446
     2054.825000	      866.917725
     2054.830000	      866.944885
     2054.835000	      867.061157
     2054.840000	      866.943237
     2054.845000	      867.015137
     2054.850000	      867.016846
     2054.855000	      866.928589
     2054.860000	      866.918518
     2054.865000	      867.007751
     2054.870000	      867.115417
     2054.875000	      866.946716
     2054.880000	      866.877441
     2054.885000	      867.022400
     2054.890000	      867.075806
     2054.895000	      867.055176
     2054.900000	      867.026489
     2054.905000	      867.133484
     2054.910000	      867.072083
     2054.915000	      866.939209
     2054.920000	      867.054321
     2054.925000	      866.970154
     2054.930000	      867.004028
     2054.935000	      867.011658
     2054.940000	      867.019165
     2054.945000	      867.031738
     2054.950000	      866.979919
     2054.955000	      867.123352
     2054.960000	      866.977783
     2054.965000	      866.896362
     2054.970000	      866.997681
     2054.975000	      866.902222
     2054.980000	      866.956604
     2054.985000	      867.033325
     2054.990000	      867.033142
     2054.995000	      866.983215
     2055.000000	      866.984314
     2055.005000	      866.956482
     2055.010000	      866.910339
     2055.015000	      866.994080
     2055.020000	      867.073425
     2055.025000	      867.044128
     2055.030000	      867.017395
     2055.035000	      866.931702
     2055.040000	      866.856323
     2055.045000	      867.005493
     2055.050000	      866.960388
     2055.055000	      866.951050
     2055.060000	      866.924255
     2055.065000	      866.927795
     2055.070000	      867.000793
     2055.075000	      866.963989
     2055.080000	      866.992981
     2055.085000	      866.917542
     2055.090000	      866.954651
     2055.095000	      867.067017
     2055.100000	      866.991638
     2055.105000	      866.915222
     2055.110000	      866.991455
     2055.115000	      866.927979
     2055.120000	      866.980591
     2055.125000	      867.018066
     2055.130000	      866.919006
     2055.135000	      866.970947
     2055.140000	      866.997192
     2055.145000	      867.063782
     2055.150000	      867.091980
     2055.155000	      866.942505
     2055.160000	      866.883972
     2055.165000	      867.027832
     2055.170000	      866.996521
     2055.175000	      866.941833
     2055.180000	      867.035645
     2055.185000	      867.025330
     2055.190000	      866.945190
     2055.195000	      867.055847
     2055.200000	      866.971130
     2055.205000	      866.817078
     2055.210000	      866.961853
     2055.215000	      866.896362
     2055.220000	      866.867371
     2055.225000	      866.944458
     2055.230000	      866.986572
     2055.235000	      867.021118
     2055.240000	      866.911194
     2055.245000	      867.011536
     2055.250000	      866.974182
     2055.255000	      866.911316
     2055.260000	      867.104004
     2055.265000	      866.981689
     2055.270000	      867.028259
     2055.275000	      867.067993
     2055.280000	      866.964111
     2055.285000	      866.973755
     2055.290000	      867.078125
     2055.295000	      866.998657
     2055.300000	      866.990173
     2055.305000	      867.205322
     2055.310000	      867.153992
     2055.315000	      867.144775
     2055.320000	      867.206787
     2055.325000	      867.096863
     2055.330000	      867.031860
     2055.335000	      867.096985
     2055.340000	      867.066589
     2055.345000	      867.036072
     2055.350000	      867.095703
     2055.355000	      866.917053
     2055.360000	      866.981567
     2055.365000	      867.093933
     2055.370000	      867.012207
     2055.375000	      867.149658
     2055.380000	      867.050110
     2055.385000	      866.981262
     2055.390000	      867.092957
     2055.395000	      867.042480
     2055.400000	      867.186584
     2055.405000	      866.941162
     2055.410000	      866.873108
     2055.415000	      867.166382
     2055.420000	      867.018494
     2055.425000	      866.981567
     2055.430000	      867.090698
     2055.435000	      867.079712
     2055.440000	      867.001892
     2055.445000	      867.051941
     2055.450000	      867.092102
     2055.455000	      866.922302
     2055.460000	      866.941528
     2055.465000	      866.971924
     2055.470000	      866.939575
     2055.475000	      867.089722
     2055.480000	      867.028259
     2055.485000	      867.087219
     2055.490000	      867.115234
     2055.495000	      866.918823
     2055.500000	      866.966064
     2055.505000	      866.972900
     2055.510000	      866.999451
     2055.515000	      866.996338
     2055.520000	      866.965942
     2055.525000	      866.933838
     2055.530000	      866.938232
     2055.535000	      867.066223
     2055.540000	      866.995911
     2055.545000	      866.888428
     2055.550000	      867.007935
     2055.555000	      867.076355
     2055.560000	      867.105164
     2055.565000	      867.176331
     2055.570000	      867.052917
     2055.575000	      866.947144
     2055.580000	      867.007324
     2055.585000	      867.134949
     2055.590000	      867.178284
     2055.595000	      867.004822
     2055.600000	      866.884521
     2055.605000	      866.909912
     2055.610000	      867.004517
     2055.615000	      866.979736
     2055.620000	      866.872131
     2055.625000	      866.954346
     2055.630000	      866.869507
     2055.635000	      866.888062
     2055.640000	      867.006958
     2055.645000	      866.970520
     2055.650000	      866.991150
     2055.655000	      867.040833
     2055.660000	      867.041199
     2055.665000	      867.005493
     2055.670000	      866.968872
     2055.675000	      866.888855
     2055.680000	      866.995056
     2055.685000	      867.121094
     2055.690000	      866.991455
     2055.695000	      866.966736
     2055.700000	      867.006104
     2055.705000	      867.085815
     2055.710000	      867.079590
     2055.715000	      866.941162
     2055.720000	      866.958435
     2055.725000	      867.036255
     2055.730000	      867.047668
     2055.735000	      867.004700
     2055.740000	      866.948120
     2055.745000	      866.883850
     2055.750000	      866.872253
     2055.755000	      866.969543
     2055.760000	      867.138550
     2055.765000	      867.013916
     2055.770000	      866.911560
     2055.775000	      867.030884
     2055.780000	      866.877319
     2055.785000	      866.983826
     2055.790000	      867.025879
     2055.795000	      866.905457
     2055.800000	      866.926208
     2055.805000	      866.968689
     2055.810000	      867.010254
     2055.815000	      866.940308
     2055.820000	      866.927307
     2055.825000	      866.894409
     2055.830000	      866.856934
     2055.835000	      866.948364
     2055.840000	      866.973572
     2055.845000	      866.953369
     2055.850000	      866.941528
     2055.855000	      866.942139
     2055.860000	      866.998169
     2055.865000	      866.955505
     2055.870000	      866.897644
     2055.875000	      866.935791
     2055.880000	      867.005371
     2055.885000	      867.068359
     2055.890000	      866.921753
     2055.895000	      866.915100
     2055.900000	      866.975403
     2055.905000	      866.979431
     2055.910000	      866.976807
     2055.915000	      866.811218
     2055.920000	      866.885803
     2055.925000	      867.066589
     2055.930000	      867.016113
     2055.935000	      866.872559
     2055.940000	      866.999939
     2055.945000	      866.947998
     2055.950000	      866.821655
     2055.955000	      866.973755
     2055.960000	      866.915100
     2055.965000	      866.906982
     2055.970000	      866.974854
     2055.975000	      866.903198
     2055.980000	      866.949097
     2055.985000	      866.909363
     2055.990000	      866.925659
     2055.995000	      867.020996
     2056.000000	      867.049438
     2056.005000	      866.978088
     2056.010000	      866.990356
     2056.015000	      866.998962
     2056.020000	      866.846741
     2056.025000	      866.840881
     2056.030000	      866.916199
     2056.035000	      866.985291
